 0.009259, 0.010417, 0.008130, 0.008547, 0.008547, 0.009009, 0.038095, 0.008547, 0.011111, 0.011905, 0.037037, 0.038095, 0.009009, 0.040404, 0.039216, 0.036036, 0.011905, 0.008772, 0.008772, 0.043011, 0.009009, 0.038095, 0.039216, 0.008333, 0.037037, 0.040404, 0.041667, 0.041667, 0.035088, 0.009259, 0.008772, 0.009009, 0.009524, 0.010101, 0.008772, 0.010101, 0.009259, 0.009259, 0.009009, 0.009259, 0.008333, 0.009009, 0.009259, 0.009804, 0.008333, 0.037037, 0.011111, 0.010753, 0.010417, 0.010101, 0.009524, 0.009804, 0.009009, 0.009009, 0.034188, 0.009524, 0.009804
 0.009259, 0.010417, 0.008130, 0.008547, 0.008547, 0.009009, 0.009524, 0.008547, 0.011111, 0.011905, 0.037037, 0.038095, 0.009009, 0.010101, 0.039216, 0.036036, 0.011905, 0.008772, 0.008772, 0.010753, 0.036036, 0.038095, 0.009804, 0.008333, 0.037037, 0.010101, 0.010417, 0.010417, 0.035088, 0.009259, 0.008772, 0.009009, 0.009524, 0.040404, 0.008772, 0.010101, 0.009259, 0.009259, 0.009009, 0.009259, 0.008333, 0.009009, 0.009259, 0.009804, 0.008333, 0.037037, 0.011111, 0.010753, 0.010417, 0.010101, 0.038095, 0.009804, 0.009009, 0.009009, 0.008547, 0.009524, 0.009804
 0.009259, 0.010417, 0.008130, 0.008547, 0.008547, 0.009009, 0.038095, 0.008547, 0.011111, 0.011905, 0.037037, 0.038095, 0.036036, 0.040404, 0.039216, 0.036036, 0.011905, 0.008772, 0.035088, 0.043011, 0.009009, 0.038095, 0.039216, 0.008333, 0.037037, 0.040404, 0.041667, 0.041667, 0.035088, 0.009259, 0.008772, 0.009009, 0.038095, 0.040404, 0.008772, 0.040404, 0.009259, 0.009259, 0.009009, 0.009259, 0.008333, 0.009009, 0.009259, 0.039216, 0.008333, 0.037037, 0.011111, 0.010753, 0.010417, 0.010101, 0.009524, 0.039216, 0.036036, 0.009009, 0.034188, 0.038095, 0.009804
 0.009259, 0.010417, 0.008130, 0.008547, 0.008547, 0.009009, 0.038095, 0.008547, 0.011111, 0.011905, 0.037037, 0.009524, 0.009009, 0.040404, 0.039216, 0.036036, 0.011905, 0.008772, 0.008772, 0.043011, 0.009009, 0.038095, 0.039216, 0.008333, 0.037037, 0.040404, 0.041667, 0.041667, 0.035088, 0.009259, 0.008772, 0.009009, 0.009524, 0.010101, 0.008772, 0.010101, 0.009259, 0.009259, 0.009009, 0.009259, 0.008333, 0.009009, 0.009259, 0.009804, 0.008333, 0.009259, 0.011111, 0.010753, 0.010417, 0.010101, 0.009524, 0.009804, 0.036036, 0.009009, 0.034188, 0.009524, 0.009804
 0.009259, 0.010417, 0.008130, 0.008547, 0.008547, 0.009009, 0.038095, 0.008547, 0.011111, 0.011905, 0.037037, 0.009524, 0.009009, 0.040404, 0.039216, 0.036036, 0.011905, 0.008772, 0.008772, 0.043011, 0.009009, 0.038095, 0.039216, 0.008333, 0.037037, 0.010101, 0.010417, 0.010417, 0.035088, 0.009259, 0.008772, 0.009009, 0.009524, 0.010101, 0.008772, 0.010101, 0.009259, 0.009259, 0.009009, 0.009259, 0.008333, 0.009009, 0.009259, 0.009804, 0.008333, 0.037037, 0.011111, 0.010753, 0.010417, 0.010101, 0.009524, 0.009804, 0.036036, 0.009009, 0.008547, 0.009524, 0.009804
 0.009259, 0.010417, 0.008130, 0.008547, 0.008547, 0.009009, 0.038095, 0.008547, 0.011111, 0.011905, 0.037037, 0.009524, 0.009009, 0.040404, 0.009804, 0.036036, 0.011905, 0.008772, 0.008772, 0.010753, 0.009009, 0.038095, 0.009804, 0.008333, 0.009259, 0.040404, 0.041667, 0.041667, 0.035088, 0.009259, 0.008772, 0.009009, 0.009524, 0.010101, 0.008772, 0.010101, 0.009259, 0.009259, 0.009009, 0.009259, 0.008333, 0.009009, 0.009259, 0.009804, 0.008333, 0.009259, 0.011111, 0.010753, 0.010417, 0.010101, 0.009524, 0.009804, 0.036036, 0.009009, 0.008547, 0.009524, 0.009804
 0.009259, 0.010417, 0.008130, 0.008547, 0.008547, 0.009009, 0.009524, 0.008547, 0.044444, 0.047619, 0.009259, 0.009524, 0.009009, 0.010101, 0.009804, 0.009009, 0.047619, 0.035088, 0.008772, 0.010753, 0.009009, 0.009524, 0.009804, 0.033333, 0.009259, 0.010101, 0.010417, 0.010417, 0.008772, 0.009259, 0.035088, 0.009009, 0.009524, 0.010101, 0.008772, 0.010101, 0.009259, 0.009259, 0.009009, 0.009259, 0.008333, 0.009009, 0.009259, 0.009804, 0.008333, 0.009259, 0.011111, 0.010753, 0.010417, 0.010101, 0.009524, 0.009804, 0.009009, 0.009009, 0.008547, 0.009524, 0.009804
 0.009259, 0.010417, 0.008130, 0.008547, 0.008547, 0.009009, 0.009524, 0.008547, 0.044444, 0.011905, 0.009259, 0.009524, 0.009009, 0.010101, 0.009804, 0.009009, 0.047619, 0.035088, 0.008772, 0.010753, 0.009009, 0.009524, 0.009804, 0.008333, 0.009259, 0.010101, 0.010417, 0.010417, 0.008772, 0.037037, 0.035088, 0.009009, 0.009524, 0.010101, 0.008772, 0.010101, 0.009259, 0.009259, 0.009009, 0.009259, 0.008333, 0.009009, 0.009259, 0.009804, 0.008333, 0.009259, 0.011111, 0.010753, 0.010417, 0.010101, 0.009524, 0.009804, 0.009009, 0.036036, 0.008547, 0.009524, 0.009804
 0.037037, 0.010417, 0.008130, 0.008547, 0.034188, 0.009009, 0.009524, 0.008547, 0.011111, 0.011905, 0.009259, 0.038095, 0.036036, 0.010101, 0.009804, 0.009009, 0.011905, 0.008772, 0.035088, 0.010753, 0.036036, 0.009524, 0.009804, 0.008333, 0.009259, 0.010101, 0.010417, 0.010417, 0.008772, 0.009259, 0.008772, 0.036036, 0.038095, 0.040404, 0.008772, 0.040404, 0.009259, 0.009259, 0.009009, 0.037037, 0.008333, 0.036036, 0.037037, 0.039216, 0.008333, 0.037037, 0.011111, 0.010753, 0.041667, 0.040404, 0.038095, 0.039216, 0.036036, 0.009009, 0.034188, 0.038095, 0.039216
 0.009259, 0.010417, 0.008130, 0.008547, 0.008547, 0.009009, 0.038095, 0.008547, 0.011111, 0.011905, 0.037037, 0.009524, 0.009009, 0.040404, 0.039216, 0.036036, 0.011905, 0.008772, 0.008772, 0.043011, 0.009009, 0.038095, 0.039216, 0.008333, 0.037037, 0.040404, 0.041667, 0.041667, 0.035088, 0.009259, 0.008772, 0.009009, 0.009524, 0.010101, 0.008772, 0.010101, 0.009259, 0.009259, 0.009009, 0.009259, 0.008333, 0.009009, 0.009259, 0.009804, 0.008333, 0.009259, 0.011111, 0.010753, 0.010417, 0.010101, 0.009524, 0.009804, 0.009009, 0.009009, 0.008547, 0.009524, 0.009804
 0.009259, 0.010417, 0.008130, 0.008547, 0.008547, 0.009009, 0.009524, 0.008547, 0.011111, 0.011905, 0.037037, 0.038095, 0.009009, 0.010101, 0.009804, 0.009009, 0.011905, 0.008772, 0.008772, 0.010753, 0.036036, 0.009524, 0.009804, 0.008333, 0.009259, 0.010101, 0.010417, 0.010417, 0.008772, 0.009259, 0.008772, 0.009009, 0.038095, 0.010101, 0.008772, 0.010101, 0.009259, 0.009259, 0.009009, 0.009259, 0.008333, 0.036036, 0.009259, 0.039216, 0.008333, 0.009259, 0.011111, 0.010753, 0.010417, 0.010101, 0.038095, 0.039216, 0.009009, 0.009009, 0.034188, 0.009524, 0.009804
 0.009259, 0.010417, 0.008130, 0.008547, 0.008547, 0.009009, 0.038095, 0.008547, 0.011111, 0.011905, 0.037037, 0.038095, 0.036036, 0.040404, 0.039216, 0.036036, 0.011905, 0.008772, 0.008772, 0.043011, 0.009009, 0.038095, 0.039216, 0.008333, 0.037037, 0.040404, 0.041667, 0.041667, 0.035088, 0.009259, 0.008772, 0.009009, 0.009524, 0.010101, 0.008772, 0.010101, 0.009259, 0.009259, 0.009009, 0.009259, 0.008333, 0.009009, 0.009259, 0.009804, 0.008333, 0.037037, 0.011111, 0.010753, 0.010417, 0.010101, 0.009524, 0.009804, 0.036036, 0.009009, 0.034188, 0.009524, 0.009804
 0.009259, 0.010417, 0.008130, 0.008547, 0.008547, 0.009009, 0.038095, 0.008547, 0.011111, 0.011905, 0.037037, 0.009524, 0.036036, 0.040404, 0.039216, 0.036036, 0.011905, 0.008772, 0.008772, 0.043011, 0.009009, 0.038095, 0.039216, 0.008333, 0.037037, 0.010101, 0.010417, 0.010417, 0.035088, 0.009259, 0.008772, 0.009009, 0.009524, 0.010101, 0.008772, 0.010101, 0.009259, 0.009259, 0.009009, 0.009259, 0.008333, 0.009009, 0.009259, 0.009804, 0.008333, 0.037037, 0.011111, 0.010753, 0.010417, 0.010101, 0.009524, 0.009804, 0.036036, 0.009009, 0.008547, 0.009524, 0.009804
 0.009259, 0.010417, 0.032520, 0.034188, 0.008547, 0.036036, 0.009524, 0.034188, 0.044444, 0.047619, 0.009259, 0.009524, 0.009009, 0.010101, 0.009804, 0.009009, 0.047619, 0.035088, 0.008772, 0.010753, 0.009009, 0.009524, 0.009804, 0.033333, 0.009259, 0.010101, 0.010417, 0.010417, 0.008772, 0.009259, 0.035088, 0.009009, 0.009524, 0.010101, 0.035088, 0.010101, 0.037037, 0.037037, 0.036036, 0.009259, 0.033333, 0.036036, 0.009259, 0.009804, 0.033333, 0.009259, 0.011111, 0.010753, 0.010417, 0.010101, 0.009524, 0.009804, 0.009009, 0.009009, 0.008547, 0.009524, 0.009804
 0.009259, 0.010417, 0.008130, 0.008547, 0.008547, 0.009009, 0.009524, 0.008547, 0.011111, 0.011905, 0.037037, 0.038095, 0.009009, 0.040404, 0.039216, 0.036036, 0.011905, 0.008772, 0.008772, 0.043011, 0.009009, 0.038095, 0.039216, 0.008333, 0.037037, 0.040404, 0.010417, 0.010417, 0.008772, 0.009259, 0.008772, 0.009009, 0.009524, 0.040404, 0.008772, 0.010101, 0.009259, 0.009259, 0.009009, 0.009259, 0.008333, 0.009009, 0.009259, 0.009804, 0.008333, 0.009259, 0.011111, 0.010753, 0.010417, 0.010101, 0.038095, 0.009804, 0.009009, 0.009009, 0.034188, 0.009524, 0.009804
 0.009259, 0.010417, 0.008130, 0.008547, 0.008547, 0.009009, 0.038095, 0.008547, 0.011111, 0.047619, 0.037037, 0.009524, 0.009009, 0.040404, 0.009804, 0.036036, 0.011905, 0.008772, 0.008772, 0.043011, 0.009009, 0.009524, 0.009804, 0.008333, 0.009259, 0.040404, 0.041667, 0.041667, 0.035088, 0.009259, 0.008772, 0.009009, 0.009524, 0.010101, 0.008772, 0.040404, 0.009259, 0.009259, 0.009009, 0.009259, 0.008333, 0.009009, 0.009259, 0.009804, 0.008333, 0.009259, 0.011111, 0.010753, 0.010417, 0.010101, 0.009524, 0.009804, 0.036036, 0.009009, 0.008547, 0.009524, 0.009804
 0.009259, 0.010417, 0.008130, 0.008547, 0.008547, 0.009009, 0.038095, 0.008547, 0.011111, 0.011905, 0.009259, 0.009524, 0.009009, 0.010101, 0.009804, 0.036036, 0.011905, 0.008772, 0.008772, 0.010753, 0.009009, 0.009524, 0.009804, 0.008333, 0.009259, 0.040404, 0.041667, 0.041667, 0.035088, 0.009259, 0.008772, 0.009009, 0.009524, 0.010101, 0.008772, 0.040404, 0.009259, 0.009259, 0.009009, 0.009259, 0.008333, 0.009009, 0.009259, 0.009804, 0.008333, 0.009259, 0.011111, 0.010753, 0.010417, 0.010101, 0.009524, 0.009804, 0.009009, 0.009009, 0.008547, 0.009524, 0.009804
 0.009259, 0.010417, 0.008130, 0.008547, 0.008547, 0.009009, 0.038095, 0.008547, 0.011111, 0.011905, 0.009259, 0.009524, 0.009009, 0.010101, 0.009804, 0.036036, 0.011905, 0.008772, 0.008772, 0.010753, 0.009009, 0.009524, 0.009804, 0.008333, 0.009259, 0.040404, 0.041667, 0.041667, 0.008772, 0.009259, 0.008772, 0.009009, 0.009524, 0.010101, 0.008772, 0.040404, 0.009259, 0.009259, 0.009009, 0.009259, 0.008333, 0.009009, 0.009259, 0.009804, 0.008333, 0.009259, 0.011111, 0.010753, 0.010417, 0.010101, 0.009524, 0.009804, 0.009009, 0.009009, 0.008547, 0.009524, 0.009804
 0.009259, 0.010417, 0.008130, 0.008547, 0.008547, 0.009009, 0.038095, 0.008547, 0.011111, 0.011905, 0.037037, 0.009524, 0.036036, 0.040404, 0.039216, 0.036036, 0.011905, 0.008772, 0.008772, 0.043011, 0.009009, 0.038095, 0.039216, 0.008333, 0.009259, 0.040404, 0.041667, 0.041667, 0.035088, 0.009259, 0.008772, 0.009009, 0.009524, 0.010101, 0.008772, 0.040404, 0.009259, 0.009259, 0.009009, 0.009259, 0.008333, 0.009009, 0.009259, 0.009804, 0.008333, 0.037037, 0.011111, 0.010753, 0.010417, 0.010101, 0.009524, 0.009804, 0.036036, 0.009009, 0.034188, 0.009524, 0.009804
 0.009259, 0.010417, 0.032520, 0.034188, 0.034188, 0.036036, 0.009524, 0.034188, 0.044444, 0.011905, 0.009259, 0.009524, 0.009009, 0.010101, 0.009804, 0.009009, 0.011905, 0.035088, 0.008772, 0.010753, 0.009009, 0.009524, 0.009804, 0.033333, 0.009259, 0.010101, 0.010417, 0.010417, 0.008772, 0.037037, 0.035088, 0.036036, 0.009524, 0.010101, 0.035088, 0.010101, 0.037037, 0.037037, 0.036036, 0.037037, 0.033333, 0.036036, 0.037037, 0.009804, 0.033333, 0.009259, 0.011111, 0.010753, 0.010417, 0.010101, 0.009524, 0.009804, 0.009009, 0.036036, 0.008547, 0.009524, 0.009804
 0.009259, 0.010417, 0.008130, 0.008547, 0.008547, 0.009009, 0.009524, 0.008547, 0.044444, 0.011905, 0.009259, 0.009524, 0.009009, 0.010101, 0.009804, 0.009009, 0.047619, 0.035088, 0.008772, 0.010753, 0.009009, 0.009524, 0.009804, 0.008333, 0.009259, 0.010101, 0.010417, 0.010417, 0.008772, 0.037037, 0.035088, 0.009009, 0.009524, 0.010101, 0.008772, 0.010101, 0.037037, 0.009259, 0.009009, 0.009259, 0.008333, 0.036036, 0.009259, 0.009804, 0.008333, 0.009259, 0.011111, 0.010753, 0.010417, 0.010101, 0.009524, 0.009804, 0.009009, 0.036036, 0.008547, 0.009524, 0.009804
 0.009259, 0.010417, 0.008130, 0.008547, 0.034188, 0.009009, 0.009524, 0.008547, 0.011111, 0.011905, 0.009259, 0.009524, 0.009009, 0.010101, 0.009804, 0.009009, 0.011905, 0.008772, 0.008772, 0.010753, 0.009009, 0.009524, 0.009804, 0.008333, 0.009259, 0.010101, 0.010417, 0.010417, 0.008772, 0.009259, 0.008772, 0.036036, 0.009524, 0.010101, 0.008772, 0.010101, 0.009259, 0.009259, 0.009009, 0.037037, 0.008333, 0.009009, 0.009259, 0.009804, 0.008333, 0.009259, 0.011111, 0.010753, 0.010417, 0.010101, 0.009524, 0.009804, 0.009009, 0.009009, 0.008547, 0.009524, 0.009804
 0.009259, 0.010417, 0.008130, 0.008547, 0.008547, 0.009009, 0.009524, 0.008547, 0.011111, 0.011905, 0.037037, 0.038095, 0.036036, 0.010101, 0.009804, 0.009009, 0.011905, 0.008772, 0.035088, 0.010753, 0.036036, 0.038095, 0.009804, 0.008333, 0.009259, 0.010101, 0.010417, 0.010417, 0.035088, 0.009259, 0.008772, 0.009009, 0.038095, 0.010101, 0.008772, 0.040404, 0.009259, 0.009259, 0.009009, 0.009259, 0.008333, 0.009009, 0.009259, 0.039216, 0.008333, 0.037037, 0.011111, 0.010753, 0.010417, 0.010101, 0.038095, 0.039216, 0.036036, 0.009009, 0.034188, 0.038095, 0.009804
 0.009259, 0.010417, 0.032520, 0.008547, 0.008547, 0.009009, 0.009524, 0.008547, 0.011111, 0.011905, 0.009259, 0.038095, 0.009009, 0.010101, 0.039216, 0.009009, 0.011905, 0.008772, 0.035088, 0.010753, 0.009009, 0.009524, 0.039216, 0.008333, 0.037037, 0.010101, 0.010417, 0.010417, 0.008772, 0.009259, 0.008772, 0.009009, 0.009524, 0.040404, 0.008772, 0.010101, 0.009259, 0.009259, 0.009009, 0.009259, 0.008333, 0.009009, 0.009259, 0.009804, 0.008333, 0.009259, 0.011111, 0.010753, 0.010417, 0.010101, 0.038095, 0.009804, 0.009009, 0.009009, 0.008547, 0.009524, 0.009804
 0.009259, 0.010417, 0.032520, 0.034188, 0.008547, 0.036036, 0.009524, 0.034188, 0.011111, 0.011905, 0.009259, 0.009524, 0.009009, 0.010101, 0.009804, 0.009009, 0.011905, 0.008772, 0.008772, 0.010753, 0.009009, 0.009524, 0.009804, 0.033333, 0.009259, 0.010101, 0.010417, 0.010417, 0.008772, 0.009259, 0.008772, 0.009009, 0.009524, 0.010101, 0.035088, 0.010101, 0.037037, 0.037037, 0.036036, 0.009259, 0.033333, 0.009009, 0.037037, 0.009804, 0.033333, 0.009259, 0.011111, 0.010753, 0.010417, 0.010101, 0.009524, 0.009804, 0.009009, 0.036036, 0.008547, 0.009524, 0.009804
 0.009259, 0.010417, 0.008130, 0.008547, 0.008547, 0.009009, 0.038095, 0.008547, 0.011111, 0.011905, 0.009259, 0.009524, 0.036036, 0.010101, 0.009804, 0.036036, 0.011905, 0.008772, 0.035088, 0.010753, 0.009009, 0.009524, 0.039216, 0.008333, 0.009259, 0.040404, 0.041667, 0.041667, 0.035088, 0.009259, 0.008772, 0.009009, 0.038095, 0.010101, 0.008772, 0.040404, 0.009259, 0.009259, 0.009009, 0.009259, 0.008333, 0.009009, 0.009259, 0.039216, 0.008333, 0.037037, 0.011111, 0.010753, 0.010417, 0.010101, 0.009524, 0.009804, 0.036036, 0.009009, 0.034188, 0.038095, 0.009804
 0.037037, 0.010417, 0.032520, 0.034188, 0.034188, 0.036036, 0.009524, 0.034188, 0.044444, 0.047619, 0.009259, 0.009524, 0.009009, 0.010101, 0.009804, 0.009009, 0.047619, 0.035088, 0.008772, 0.010753, 0.009009, 0.009524, 0.009804, 0.033333, 0.009259, 0.010101, 0.010417, 0.010417, 0.008772, 0.037037, 0.035088, 0.036036, 0.009524, 0.010101, 0.035088, 0.010101, 0.037037, 0.037037, 0.036036, 0.037037, 0.033333, 0.036036, 0.037037, 0.009804, 0.033333, 0.009259, 0.011111, 0.010753, 0.010417, 0.010101, 0.009524, 0.009804, 0.009009, 0.036036, 0.008547, 0.009524, 0.009804
 0.009259, 0.010417, 0.008130, 0.034188, 0.008547, 0.036036, 0.009524, 0.034188, 0.011111, 0.011905, 0.009259, 0.009524, 0.009009, 0.010101, 0.009804, 0.009009, 0.011905, 0.008772, 0.008772, 0.010753, 0.009009, 0.009524, 0.009804, 0.008333, 0.009259, 0.010101, 0.010417, 0.010417, 0.008772, 0.009259, 0.008772, 0.009009, 0.009524, 0.010101, 0.035088, 0.010101, 0.009259, 0.037037, 0.036036, 0.009259, 0.033333, 0.009009, 0.009259, 0.009804, 0.008333, 0.009259, 0.011111, 0.010753, 0.010417, 0.010101, 0.009524, 0.009804, 0.009009, 0.036036, 0.008547, 0.009524, 0.009804
 0.009259, 0.010417, 0.032520, 0.034188, 0.034188, 0.036036, 0.009524, 0.034188, 0.011111, 0.011905, 0.009259, 0.009524, 0.009009, 0.010101, 0.009804, 0.009009, 0.011905, 0.035088, 0.008772, 0.010753, 0.009009, 0.009524, 0.009804, 0.033333, 0.009259, 0.010101, 0.010417, 0.010417, 0.008772, 0.037037, 0.035088, 0.009009, 0.009524, 0.010101, 0.035088, 0.010101, 0.037037, 0.037037, 0.036036, 0.037037, 0.033333, 0.036036, 0.037037, 0.009804, 0.033333, 0.009259, 0.011111, 0.010753, 0.010417, 0.010101, 0.009524, 0.009804, 0.009009, 0.036036, 0.008547, 0.009524, 0.009804
 0.037037, 0.010417, 0.032520, 0.034188, 0.034188, 0.036036, 0.009524, 0.034188, 0.011111, 0.011905, 0.009259, 0.009524, 0.009009, 0.010101, 0.009804, 0.009009, 0.011905, 0.035088, 0.035088, 0.010753, 0.036036, 0.009524, 0.009804, 0.008333, 0.009259, 0.010101, 0.010417, 0.010417, 0.008772, 0.037037, 0.035088, 0.036036, 0.009524, 0.010101, 0.035088, 0.010101, 0.037037, 0.037037, 0.036036, 0.037037, 0.008333, 0.036036, 0.037037, 0.009804, 0.033333, 0.009259, 0.011111, 0.010753, 0.010417, 0.010101, 0.038095, 0.009804, 0.009009, 0.036036, 0.008547, 0.009524, 0.009804
